transactionId,customer,country,date,product,code,sales,cost,profit
0901,Bob Brown,United Kingdom,2022-02-07,Alpha,0u6jzz,2357.0,663.0,1694.0
0902,Alice Johnson,United Arab Emirates,2023-12-14,Iota,xngl8o,646.0,610.0,36.0
0903,Bob Brown,United Kingdom,2023-07-27,Eta,c9woa2,9800.0,3226.0,6574.0
0904,Frank Thomas,Brazil,2022-01-25,Delta,nsnj9n,7060.0,,
0905,Frank Thomas,France,2022-02-13,Iota,7a37cu,1351.0,4771.0,-3420.0
0906,Alice Johnson,United Arab Emirates,2023-09-14,Kappa,5zbqi6,9856.0,130.0,9726.0
0907,Charlie Davis,USA,2022-03-17,Iota,ubme8p,5182.0,1994.0,3188.0
0908,Bob Brown,Brazil,2022-12-18,Zeta,638b0q,4659.0,3224.0,1435.0
0909,Frank Thomas,United Kingdom,2023-08-01,Gamma,rmptgt,2032.0,3468.0,-1436.0
0910,Bob Brown,France,2023-06-07,Kappa,ee7zd3,6497.0,4897.0,1600.0
0911,Charlie Davis,France,2023-09-13,Theta,b2b5o1,993.0,4127.0,-3134.0
0912,Charlie Davis,Brazil,2022-08-15,Delta,k2wxpu,6245.0,979.0,5266.0
0913,Charlie Davis,United Kingdom,2023-05-03,Alpha,14a2xf,8438.0,4570.0,3868.0
0914,Eve Wilson,Brazil,2022-07-03,Iota,9m0cdu,546.0,1496.0,-950.0
0915,Frank Thomas,United Kingdom,2023-05-12,Theta,c5nqyn,3939.0,3387.0,552.0
0916,Alice Johnson,United Arab Emirates,2023-06-25,Iota,5ptlmb,9548.0,,
0917,Charlie Davis,Brazil,2023-04-26,Iota,s1t4lk,8166.0,3491.0,4675.0
0918,Jane Smith,United Kingdom,2022-02-20,Delta,sbkcfr,1182.0,2734.0,-1552.0
0919,Frank Thomas,Brazil,2022-06-28,Zeta,6vdt17,2877.0,3323.0,-446.0
0920,Eve Wilson,Brazil,2023-05-26,Gamma,464job,8162.0,1281.0,6881.0
0921,Jane Smith,USA,2022-05-14,Epsilon,i3ktlb,8908.0,,
0922,Frank Thomas,France,2022-12-11,Gamma,abc8gp,7943.0,1253.0,6690.0
0923,Charlie Davis,United Kingdom,2022-06-16,Theta,p1q9c5,7244.0,689.0,6555.0
0924,Charlie Davis,United Arab Emirates,2022-11-07,Theta,spl52v,1906.0,1410.0,496.0
0925,Frank Thomas,Brazil,2023-12-16,Iota,n10xju,4197.0,2828.0,1369.0
0926,Bob Brown,India,2022-04-20,Theta,4bn6i5,113.0,3464.0,-3351.0
0927,Frank Thomas,United Kingdom,2023-10-12,Delta,7x1vy1,5064.0,1357.0,3707.0
0928,Eve Wilson,France,2022-09-29,Delta,51md6h,3714.0,4657.0,-943.0
0929,Jane Smith,United Arab Emirates,2022-05-02,Zeta,y127ef,2639.0,3019.0,-380.0
0930,John Doe,USA,2022-06-21,Delta,jkxqo0,7281.0,3443.0,3838.0
0931,Frank Thomas,India,2023-03-06,Zeta,bxkurm,2111.0,3321.0,-1210.0
0932,Alice Johnson,United Arab Emirates,2023-12-21,Eta,w49aju,3228.0,3806.0,-578.0
0933,Jane Smith,India,2023-11-02,Gamma,g5fxoo,9141.0,,
0934,Charlie Davis,United Arab Emirates,2023-03-13,Beta,ixotqq,5978.0,1098.0,4880.0
0935,John Doe,United Arab Emirates,2023-07-17,Zeta,55lqg8,1546.0,2619.0,-1073.0
0936,Alice Johnson,India,2023-12-17,Theta,9ashfn,1671.0,2895.0,-1224.0
0937,Alice Johnson,India,2023-08-19,Zeta,pkpte3,3896.0,2673.0,1223.0
0938,Charlie Davis,France,2023-11-11,Beta,ec44x0,9630.0,1877.0,7753.0
0939,Alice Johnson,India,2023-03-30,Theta,5y9wan,9362.0,308.0,9054.0
0940,Jane Smith,India,2022-11-09,Delta,smjols,661.0,4590.0,-3929.0
0941,Charlie Davis,India,2022-04-29,Theta,yti5w7,8038.0,1053.0,6985.0
0942,Eve Wilson,France,2022-12-01,Zeta,blb5ra,3828.0,614.0,3214.0
0943,Alice Johnson,Brazil,2023-07-30,Beta,omc6uf,1255.0,4600.0,-3345.0
0944,Frank Thomas,United Arab Emirates,2022-06-11,Zeta,t03rzf,6373.0,2821.0,3552.0
0945,Jane Smith,United Arab Emirates,2022-06-06,Delta,uv51lg,8656.0,3701.0,4955.0
0946,Charlie Davis,United Arab Emirates,2022-09-26,Iota,fb22y0,7640.0,2147.0,5493.0
0947,Eve Wilson,India,2023-08-14,Zeta,ja1mqi,7735.0,52.0,7683.0
0948,Bob Brown,Brazil,2022-01-23,Gamma,uf2zeo,8463.0,906.0,7557.0
0949,Alice Johnson,United Arab Emirates,2023-01-08,Gamma,jwlw7z,3797.0,809.0,2988.0
0950,John Doe,France,2022-11-15,Iota,nbe0lv,6787.0,3717.0,3070.0
0951,Charlie Davis,India,2022-01-30,Gamma,87or9k,3552.0,772.0,2780.0
0952,John Doe,United Kingdom,2022-09-09,Epsilon,fu5q6x,3402.0,1559.0,1843.0
0953,Eve Wilson,France,2023-10-24,Zeta,oxas1n,1280.0,3634.0,-2354.0
0954,Eve Wilson,USA,2023-11-29,Iota,f6t7cj,4158.0,2168.0,1990.0
0955,Charlie Davis,United Kingdom,2022-04-17,Epsilon,94p7ip,7729.0,,
0956,John Doe,Brazil,2023-01-22,Alpha,xfhmjs,2764.0,4875.0,-2111.0
0957,Eve Wilson,France,2022-06-05,Alpha,z0jc2w,7273.0,4218.0,3055.0
0958,Eve Wilson,India,2022-01-11,Gamma,1z5vdt,5669.0,1288.0,4381.0
0959,Eve Wilson,India,2022-01-24,Eta,z6jlui,2246.0,,
0960,Jane Smith,United Arab Emirates,2022-07-12,Iota,4je3ne,6444.0,489.0,5955.0
0961,Frank Thomas,France,2022-04-28,Gamma,ykklqn,704.0,57.0,647.0
0962,Eve Wilson,France,2023-11-20,Zeta,jin8h1,2681.0,4661.0,-1980.0
0963,Frank Thomas,United Arab Emirates,2023-07-27,Eta,mrwvfq,8505.0,2893.0,5612.0
0964,Eve Wilson,USA,2022-01-31,Kappa,h7gybo,8012.0,389.0,7623.0
0965,John Doe,Brazil,2023-04-17,Beta,phq608,4399.0,2537.0,1862.0
0966,Jane Smith,United Kingdom,2022-09-20,Kappa,fe9igs,5547.0,705.0,4842.0
0967,John Doe,France,2023-02-19,Delta,47irq2,8361.0,3754.0,4607.0
0968,Alice Johnson,USA,2023-10-13,Iota,z6dbmu,9003.0,439.0,8564.0
0969,Frank Thomas,Brazil,2022-01-27,Theta,jqvmd8,2924.0,2312.0,612.0
0970,Jane Smith,United Kingdom,2022-04-09,Eta,ry02vw,1976.0,4401.0,-2425.0
0971,Frank Thomas,India,2022-11-27,Delta,zzwgw9,6629.0,,
0972,Alice Johnson,France,2023-03-24,Kappa,5z8eir,2739.0,460.0,2279.0
0973,John Doe,India,2023-09-11,Theta,ll3fbk,890.0,,
0974,Eve Wilson,United Kingdom,2022-06-27,Zeta,rjri2k,2390.0,4180.0,-1790.0
0975,Charlie Davis,India,2023-02-18,Beta,i68vkc,3193.0,913.0,2280.0
0976,Frank Thomas,United Kingdom,2022-02-04,Gamma,rcza8t,2980.0,4213.0,-1233.0
0977,Jane Smith,India,2023-12-08,Theta,l2lqx0,3495.0,1270.0,2225.0
0978,Bob Brown,United Arab Emirates,2023-01-03,Beta,lzon8h,5450.0,4167.0,1283.0
0979,Eve Wilson,Brazil,2023-09-03,Alpha,5d64xa,4490.0,3967.0,523.0
0980,Charlie Davis,Brazil,2023-08-06,Epsilon,ftwfs5,8591.0,3599.0,4992.0
0981,Alice Johnson,United Arab Emirates,2022-09-02,Epsilon,obm84g,7309.0,3585.0,3724.0
0982,Bob Brown,India,2023-12-29,Delta,hhe23u,3622.0,4756.0,-1134.0
0983,Charlie Davis,United Kingdom,2023-01-05,Kappa,0fun13,9673.0,649.0,9024.0
0984,Jane Smith,France,2022-07-30,Epsilon,rdtxkx,2432.0,1585.0,847.0
0985,Jane Smith,France,2023-10-11,Delta,reuyel,6637.0,3758.0,2879.0
0986,John Doe,India,2023-10-15,Theta,byokbi,6747.0,538.0,6209.0
0987,Charlie Davis,Brazil,2022-01-11,Beta,sv5be5,6015.0,2056.0,3959.0
0988,John Doe,United Arab Emirates,2023-05-29,Theta,2vn2dt,198.0,1692.0,-1494.0
0989,Alice Johnson,Brazil,2023-02-14,Eta,wf7ufi,9884.0,,
0990,Charlie Davis,USA,2022-05-16,Eta,uc1pry,6098.0,4788.0,1310.0
0991,Alice Johnson,United Arab Emirates,2023-10-31,Alpha,pimn6i,3137.0,,
0992,Charlie Davis,USA,2023-04-07,Gamma,im4gvx,9089.0,4713.0,4376.0
0993,John Doe,United Arab Emirates,2023-01-03,Epsilon,1dma5v,3134.0,620.0,2514.0
0994,Charlie Davis,Brazil,2023-10-07,Epsilon,x02sy3,8764.0,,
0995,John Doe,France,2023-11-06,Iota,z687wa,8097.0,2171.0,5926.0
0996,Jane Smith,United Kingdom,2022-12-27,Delta,oy3xco,674.0,3553.0,-2879.0
0997,Jane Smith,France,2023-09-07,Eta,ckri55,8696.0,4632.0,4064.0
0998,Alice Johnson,United Kingdom,2023-03-23,Eta,06c2fx,7072.0,2004.0,5068.0
0999,Charlie Davis,United Kingdom,2022-09-28,Gamma,ebb3ty,7570.0,3773.0,3797.0
1000,Charlie Davis,France,2023-06-29,Theta,dek6mt,492.0,1155.0,-663.0
